ID,Abundance,Type2
bai,0.416666666667,FA synth elong
bai,0.222222222222,FA synth elong
bai,0.538461538462,FA synth elong
dpr,0.0555555555556,FA synth elong
tjr,0.461538461538,FA synth elong
bci,0.538461538462,FA synth elong
ypi,0.333333333333,FA synth elong
ypi,0.222222222222,FA synth elong
pbs,0.333333333333,FA synth elong
rcp,0.615384615385,FA synth elong
rcp,0.111111111111,FA synth elong
bmj,0.222222222222,FA synth elong
spm,0.666666666667,FA synth elong
rsd,0.538461538462,FA synth elong
cpb,0.538461538462,FA synth elong
ser,0.538461538462,FA synth elong
xac,0.277777777778,FA synth elong
rsl,0.5,FA synth elong
rsl,0.666666666667,FA synth elong
fnu,0.333333333333,FA synth elong
rsl,0.277777777778,FA synth elong
min,0.538461538462,FA synth elong
dps,0.5,FA synth elong
dps,0.461538461538,FA synth elong
eco,0.5,FA synth elong
mbt,0.166666666667,FA synth elong
sak,0.0555555555556,FA synth elong
glo,0.416666666667,FA synth elong
ent,0.615384615385,FA synth elong
oih,0.5,FA synth elong
ent,0.5,FA synth elong
oih,1,FA synth elong
oih,0.538461538462,FA synth elong
ipa,0.0555555555556,FA synth elong
cgl,0.230769230769,FA synth elong
dar,0.666666666667,FA synth elong
eoh,0.277777777778,FA synth elong
mta,0.5,FA synth elong
pmx,0.416666666667,FA synth elong
set,0.333333333333,FA synth elong
dpt,0.538461538462,FA synth elong
ipo,0.416666666667,FA synth elong
ipo,0.333333333333,FA synth elong
pst,0.5,FA synth elong
mle,0.166666666667,FA synth elong
lfe,0.666666666667,FA synth elong
ssu,0.538461538462,FA synth elong
cgt,0.333333333333,FA synth elong
cgt,0.230769230769,FA synth elong
ypk,0.333333333333,FA synth elong
lsg,0.538461538462,FA synth elong
mtb,0.166666666667,FA synth elong
sno,0.0555555555556,FA synth elong
xbo,0.615384615385,FA synth elong
sal,0.5,FA synth elong
bpe,0.222222222222,FA synth elong
bpe,0.5,FA synth elong
bpe,0.416666666667,FA synth elong
fra,0.333333333333,FA synth elong
bam,0.615384615385,FA synth elong
rdn,0.25,FA synth elong
dra,0.222222222222,FA synth elong
dra,0.416666666667,FA synth elong
hvo,0.5,FA synth elong
cha,0.416666666667,FA synth elong
ypm,0.222222222222,FA synth elong
snt,0.333333333333,FA synth elong
lso,0.615384615385,FA synth elong
lso,0.5,FA synth elong
bcn,0.615384615385,FA synth elong
bcn,0.222222222222,FA synth elong
sps,0.666666666667,FA synth elong
bcn,0.5,FA synth elong
jan,0.666666666667,FA synth elong
chl,0.5,FA synth elong
plu,0.333333333333,FA synth elong
sah,0.111111111111,FA synth elong
tfu,0.333333333333,FA synth elong
sed,0.615384615385,FA synth elong
hpa,0.538461538462,FA synth elong
kol,0.230769230769,FA synth elong
sjj,0.0555555555556,FA synth elong
sew,0.5,FA synth elong
sew,0.583333333333,FA synth elong
aph,0.230769230769,FA synth elong
ban,0.666666666667,FA synth elong
ban,0.416666666667,FA synth elong
dsy,0.416666666667,FA synth elong
rpa,0.5,FA synth elong
pdi,0.5,FA synth elong
sjp,0.5,FA synth elong
tpr,0.25,FA synth elong
sjp,0.222222222222,FA synth elong
cpo,0.230769230769,FA synth elong
pen,0.5,FA synth elong
bsn,0.166666666667,FA synth elong
fri,0.5,FA synth elong
pth,0.461538461538,FA synth elong
pen,0.615384615385,FA synth elong
ots,0.333333333333,FA synth elong
chu,0.166666666667,FA synth elong
dte,0.416666666667,FA synth elong
rsq,0.166666666667,FA synth elong
rsq,0.5,FA synth elong
mmb,0.5,FA synth elong
vha,0.416666666667,FA synth elong
tin,0.666666666667,FA synth elong
bms,0.222222222222,FA synth elong
sha,0.416666666667,FA synth elong
ecl,0.615384615385,FA synth elong
ecl,0.5,FA synth elong
aps,0.333333333333,FA synth elong
aps,0.230769230769,FA synth elong
nit,0.538461538462,FA synth elong
aeh,0.277777777778,FA synth elong
pfl,0.615384615385,FA synth elong
blf,0.5,FA synth elong
sfl,0.5,FA synth elong
pol,0.416666666667,FA synth elong
asa,0.615384615385,FA synth elong
ske,0.230769230769,FA synth elong
dda,0.615384615385,FA synth elong
sfl,0.5,FA synth elong
ypp,0.615384615385,FA synth elong
rpc,0.222222222222,FA synth elong
rpc,0.615384615385,FA synth elong
mmc,0.666666666667,FA synth elong
gvg,0.666666666667,FA synth elong
tsa,0.5,FA synth elong
bov,0.222222222222,FA synth elong
spy,0.0555555555556,FA synth elong
cbf,0.416666666667,FA synth elong
ecn,0.5,FA synth elong
mbo,0.5,FA synth elong
ret,0.5,FA synth elong
bcv,0.111111111111,FA synth elong
mbo,0.222222222222,FA synth elong
sdy,0.166666666667,FA synth elong
bcv,0.5,FA synth elong
lin,0.538461538462,FA synth elong
cpu,0.5,FA synth elong
sfr,0.5,FA synth elong
sfr,0.333333333333,FA synth elong
sfr,0.307692307692,FA synth elong
tsc,0.111111111111,FA synth elong
tme,0.333333333333,FA synth elong
mea,0.5,FA synth elong
pae,0.5,FA synth elong
bpa,0.538461538462,FA synth elong
mmi,0.277777777778,FA synth elong
mbt,0.307692307692,FA synth elong
mmi,0.25,FA synth elong
aap,0.5,FA synth elong
tsi,0.333333333333,FA synth elong
ljf,0.0833333333333,FA synth elong
ljo,0.666666666667,FA synth elong
pwa,0.5,FA synth elong
pwa,0.615384615385,FA synth elong
xcv,0.666666666667,FA synth elong
pfo,0.666666666667,FA synth elong
reu,0.5,FA synth elong
spz,0.5,FA synth elong
eat,0.416666666667,FA synth elong
tte,0.230769230769,FA synth elong
tte,0.5,FA synth elong
aas,0.5,FA synth elong
vpe,0.666666666667,FA synth elong
hne,0.166666666667,FA synth elong
ate,0.333333333333,FA synth elong
hne,0.416666666667,FA synth elong
hne,0.666666666667,FA synth elong
cbk,0.416666666667,FA synth elong
bay,0.222222222222,FA synth elong
ftm,0.5,FA synth elong
eay,0.615384615385,FA synth elong
slt,0.166666666667,FA synth elong
ypa,0.333333333333,FA synth elong
sur,0.5,FA synth elong
sco,0.5,FA synth elong
pak,0.5,FA synth elong
pak,0.0555555555556,FA synth elong
sfx,0.222222222222,FA synth elong
aba,0.5,FA synth elong
tba,0.333333333333,FA synth elong
dra,0.5,FA synth elong
ppm,0.666666666667,FA synth elong
hoh,0.5,FA synth elong
cjk,0.333333333333,FA synth elong
srt,0.25,FA synth elong
srt,0.333333333333,FA synth elong
vpr,0.333333333333,FA synth elong
atu,0.5,FA synth elong
atu,0.222222222222,FA synth elong
spc,0.5,FA synth elong
spc,0.416666666667,FA synth elong
ecs,0.5,FA synth elong
cjn,0.333333333333,FA synth elong
fba,0.5,FA synth elong
lbl,0.25,FA synth elong
wol,0.5,FA synth elong
sil,0.5,FA synth elong
btk,0.277777777778,FA synth elong
lmc,0.538461538462,FA synth elong
bba,0.5,FA synth elong
bba,0.25,FA synth elong
bba,0.666666666667,FA synth elong
bba,0.222222222222,FA synth elong
sma,0.5,FA synth elong
rah,0.277777777778,FA synth elong
tbi,0.666666666667,FA synth elong
rah,0.5,FA synth elong
mgi,0.666666666667,FA synth elong
gau,0.277777777778,FA synth elong
sab,0.666666666667,FA synth elong
hpb,0.538461538462,FA synth elong
stp,0.5,FA synth elong
lme,0.538461538462,FA synth elong
pfu,0.0833333333333,FA synth elong
abi,0.333333333333,FA synth elong
lai,0.538461538462,FA synth elong
sgo,0.416666666667,FA synth elong
bbe,0.222222222222,FA synth elong
ttu,0.166666666667,FA synth elong
sgy,0.538461538462,FA synth elong
cca,0.538461538462,FA synth elong
see,0.5,FA synth elong
pap,0.666666666667,FA synth elong
bms,0.615384615385,FA synth elong
las,0.5,FA synth elong
msp,0.384615384615,FA synth elong
bpm,0.5,FA synth elong
las,0.333333333333,FA synth elong
avi,0.666666666667,FA synth elong
mpa,0.166666666667,FA synth elong
mpa,0.307692307692,FA synth elong
shc,0.333333333333,FA synth elong
hpl,0.538461538462,FA synth elong
hpl,0.333333333333,FA synth elong
stt,0.333333333333,FA synth elong
ecx,0.333333333333,FA synth elong
dge,0.5,FA synth elong
mdi,0.333333333333,FA synth elong
ssb,0.0555555555556,FA synth elong
gbm,0.5,FA synth elong
hpp,0.333333333333,FA synth elong
xoo,0.5,FA synth elong
xoo,0.615384615385,FA synth elong
cco,0.5,FA synth elong
bbi,0.5,FA synth elong
bbi,0.0769230769231,FA synth elong
avn,0.416666666667,FA synth elong
ckp,0.153846153846,FA synth elong
pru,0.5,FA synth elong
etr,0.666666666667,FA synth elong
ckp,0.0833333333333,FA synth elong
nar,0.222222222222,FA synth elong
has,0.230769230769,FA synth elong
ebi,0.5,FA synth elong
bfr,0.307692307692,FA synth elong
bfr,0.5,FA synth elong
spg,0.0555555555556,FA synth elong
bug,0.615384615385,FA synth elong
bug,0.416666666667,FA synth elong
msv,0.666666666667,FA synth elong
saw,0.666666666667,FA synth elong
saw,0.416666666667,FA synth elong
asc,0.0833333333333,FA synth elong
ent,0.222222222222,FA synth elong
gbr,0.277777777778,FA synth elong
tdn,0.5,FA synth elong
rpt,0.5,FA synth elong
vap,0.5,FA synth elong
lpc,0.615384615385,FA synth elong
mpo,0.111111111111,FA synth elong
bmc,0.5,FA synth elong
dia,0.5,FA synth elong
cli,0.538461538462,FA synth elong
dia,0.5,FA synth elong
meh,0.615384615385,FA synth elong
hse,0.615384615385,FA synth elong
pla,0.615384615385,FA synth elong
rip,0.538461538462,FA synth elong
nth,0.333333333333,FA synth elong
prw,0.5,FA synth elong
prw,0.666666666667,FA synth elong
mei,0.615384615385,FA synth elong
sun,0.416666666667,FA synth elong
sun,0.384615384615,FA synth elong
teq,0.0555555555556,FA synth elong
eha,0.333333333333,FA synth elong
aca,0.538461538462,FA synth elong
hbo,0.166666666667,FA synth elong
gct,0.538461538462,FA synth elong
sse,0.333333333333,FA synth elong
mra,0.5,FA synth elong
gct,0.666666666667,FA synth elong
ter,0.461538461538,FA synth elong
syc,0.5,FA synth elong
pmy,0.333333333333,FA synth elong
slt,0.5,FA synth elong
cat,0.583333333333,FA synth elong
pmy,0.615384615385,FA synth elong
ssi,0.0555555555556,FA synth elong
spi,0.416666666667,FA synth elong
spi,0.0555555555556,FA synth elong
blo,0.5,FA synth elong
cly,0.111111111111,FA synth elong
ebw,0.615384615385,FA synth elong
ebw,0.333333333333,FA synth elong
bae,0.222222222222,FA synth elong
bae,0.5,FA synth elong
sag,0.0555555555556,FA synth elong
rca,0.666666666667,FA synth elong
bxe,0.333333333333,FA synth elong
rca,0.277777777778,FA synth elong
mrb,0.166666666667,FA synth elong
plu,0.615384615385,FA synth elong
plu,0.5,FA synth elong
fba,0.666666666667,FA synth elong
sah,0.416666666667,FA synth elong
lxx,0.230769230769,FA synth elong
eoi,0.333333333333,FA synth elong
lbr,0.666666666667,FA synth elong
wol,0.230769230769,FA synth elong
cmu,0.416666666667,FA synth elong
lpl,0.5,FA synth elong
amt,0.230769230769,FA synth elong
amt,0.333333333333,FA synth elong
amt,0.416666666667,FA synth elong
nwi,0.333333333333,FA synth elong
psb,0.277777777778,FA synth elong
mgi,0.5,FA synth elong
cbd,0.166666666667,FA synth elong
net,0.5,FA synth elong
eca,0.5,FA synth elong
eca,0.615384615385,FA synth elong
eca,0.333333333333,FA synth elong
bca,0.222222222222,FA synth elong
elm,0.538461538462,FA synth elong
eca,0.222222222222,FA synth elong
sbo,0.111111111111,FA synth elong
pmi,0.5,FA synth elong
sim,0.0833333333333,FA synth elong
cni,0.333333333333,FA synth elong
msi,0.333333333333,FA synth elong
oan,0.5,FA synth elong
sek,0.615384615385,FA synth elong
sek,0.5,FA synth elong
tin,0.538461538462,FA synth elong
msp,0.166666666667,FA synth elong
sdn,0.307692307692,FA synth elong
spk,0.0555555555556,FA synth elong
sbu,0.333333333333,FA synth elong
dak,0.5,FA synth elong
sai,0.0833333333333,FA synth elong
acm,0.666666666667,FA synth elong
bqu,0.615384615385,FA synth elong
vcm,0.615384615385,FA synth elong
cgb,0.230769230769,FA synth elong
vcm,0.5,FA synth elong
cgb,0.333333333333,FA synth elong
pay,0.333333333333,FA synth elong
bhe,0.5,FA synth elong
pay,0.615384615385,FA synth elong
pay,0.5,FA synth elong
sin,0.5,FA synth elong
rco,0.230769230769,FA synth elong
lcb,0.538461538462,FA synth elong
bci,0.416666666667,FA synth elong
sca,0.666666666667,FA synth elong
msu,0.538461538462,FA synth elong
pbs,0.416666666667,FA synth elong
ilo,0.5,FA synth elong
dap,0.416666666667,FA synth elong
spm,0.0555555555556,FA synth elong
bra,0.666666666667,FA synth elong
saj,0.666666666667,FA synth elong
lcz,0.416666666667,FA synth elong
bmj,0.5,FA synth elong
lcz,0.666666666667,FA synth elong
tko,0.0833333333333,FA synth elong
ece,0.5,FA synth elong
aco,0.230769230769,FA synth elong
msv,0.5,FA synth elong
cpu,0.0833333333333,FA synth elong
hif,0.5,FA synth elong
ldb,0.416666666667,FA synth elong
ldb,0.538461538462,FA synth elong
blj,0.0769230769231,FA synth elong
sis,0.5,FA synth elong
glo,0.538461538462,FA synth elong
swp,0.666666666667,FA synth elong
psp,0.666666666667,FA synth elong
ent,0.333333333333,FA synth elong
oih,0.416666666667,FA synth elong
swp,0.5,FA synth elong
nfa,0.384615384615,FA synth elong
bcl,0.5,FA synth elong
gmc,0.5,FA synth elong
lde,0.416666666667,FA synth elong
lde,0.666666666667,FA synth elong
eoh,0.5,FA synth elong
pcr,0.666666666667,FA synth elong
bcl,0.222222222222,FA synth elong
pcr,0.5,FA synth elong
pcr,0.277777777778,FA synth elong
cpe,0.333333333333,FA synth elong
ngo,0.416666666667,FA synth elong
lfe,0.5,FA synth elong
das,0.333333333333,FA synth elong
apb,0.333333333333,FA synth elong
sal,0.538461538462,FA synth elong
ssu,0.416666666667,FA synth elong
rde,0.5,FA synth elong
cgt,0.5,FA synth elong
xau,0.5,FA synth elong
rop,0.333333333333,FA synth elong
mtb,0.333333333333,FA synth elong
eay,0.277777777778,FA synth elong
bln,0.5,FA synth elong
ypa,0.416666666667,FA synth elong
ecp,0.333333333333,FA synth elong
nmu,0.416666666667,FA synth elong
ssv,0.0555555555556,FA synth elong
ooe,0.538461538462,FA synth elong
ssv,0.666666666667,FA synth elong
gme,0.666666666667,FA synth elong
siy,0.333333333333,FA synth elong
vfi,0.277777777778,FA synth elong
bsa,0.583333333333,FA synth elong
cpi,0.615384615385,FA synth elong
bsa,0.384615384615,FA synth elong
mlo,0.615384615385,FA synth elong
cba,0.333333333333,FA synth elong
mlo,0.5,FA synth elong
sps,0.538461538462,FA synth elong
dat,0.5,FA synth elong
vfm,0.615384615385,FA synth elong
eci,0.277777777778,FA synth elong
tfu,0.222222222222,FA synth elong
dba,0.5,FA synth elong
sah,0.666666666667,FA synth elong
abc,0.5,FA synth elong
lxx,0.25,FA synth elong
adn,0.5,FA synth elong
sye,0.416666666667,FA synth elong
eoi,0.615384615385,FA synth elong
syf,0.5,FA synth elong
eoi,0.5,FA synth elong
blc,0.0769230769231,FA synth elong
gsu,0.5,FA synth elong
bse,0.416666666667,FA synth elong
tpr,0.230769230769,FA synth elong
rah,0.615384615385,FA synth elong
bld,0.538461538462,FA synth elong
san,0.0555555555556,FA synth elong
mtc,0.222222222222,FA synth elong
osp,0.5,FA synth elong
req,0.666666666667,FA synth elong
req,0.222222222222,FA synth elong
sjp,0.538461538462,FA synth elong
mtc,0.333333333333,FA synth elong
pth,0.5,FA synth elong
pen,0.277777777778,FA synth elong
chu,0.615384615385,FA synth elong
vha,0.615384615385,FA synth elong
vha,0.5,FA synth elong
gur,0.416666666667,FA synth elong
gur,0.538461538462,FA synth elong
nis,0.538461538462,FA synth elong
sdn,0.416666666667,FA synth elong
cte,0.538461538462,FA synth elong
ecw,0.277777777778,FA synth elong
bms,0.5,FA synth elong
bms,0.5,FA synth elong
ecl,0.333333333333,FA synth elong
mtf,0.307692307692,FA synth elong
mtf,0.166666666667,FA synth elong
hla,0.0833333333333,FA synth elong
hla,1,FA synth elong
fta,0.5,FA synth elong
vmo,0.0555555555556,FA synth elong
ske,0.111111111111,FA synth elong
ske,0.5,FA synth elong
rpc,0.5,FA synth elong
sfl,0.222222222222,FA synth elong
cps,0.666666666667,FA synth elong
pto,0.0833333333333,FA synth elong
ypp,0.333333333333,FA synth elong
rty,0.333333333333,FA synth elong
sds,0.111111111111,FA synth elong
nla,0.5,FA synth elong
nla,0.615384615385,FA synth elong
syw,0.5,FA synth elong
rer,0.384615384615,FA synth elong
spy,0.416666666667,FA synth elong
pub,0.333333333333,FA synth elong
bsu,1,FA synth elong
dde,0.5,FA synth elong
mbo,0.166666666667,FA synth elong
eam,0.5,FA synth elong
kpu,0.277777777778,FA synth elong
hma,0.5,FA synth elong
hma,0.166666666667,FA synth elong
cbg,0.538461538462,FA synth elong
bug,0.166666666667,FA synth elong
sku,0.5,FA synth elong
sku,0.538461538462,FA synth elong
ppf,0.277777777778,FA synth elong
snc,0.416666666667,FA synth elong
pae,0.333333333333,FA synth elong
mts,0.333333333333,FA synth elong
mts,0.5,FA synth elong
gwc,0.538461538462,FA synth elong
bav,0.538461538462,FA synth elong
ere,0.333333333333,FA synth elong
gwc,0.277777777778,FA synth elong
slg,0.416666666667,FA synth elong
hms,0.538461538462,FA synth elong
mbt,0.5,FA synth elong
pfo,0.615384615385,FA synth elong
pfo,0.5,FA synth elong
xcv,0.416666666667,FA synth elong
rpd,0.5,FA synth elong
hna,0.5,FA synth elong
stm,0.615384615385,FA synth elong
lki,0.5,FA synth elong
mtt,0.416666666667,FA synth elong
vpe,0.5,FA synth elong
nmg,0.166666666667,FA synth elong
stm,0.5,FA synth elong
ddf,0.416666666667,FA synth elong
afl,0.461538461538,FA synth elong
bcx,0.538461538462,FA synth elong
bcx,0.222222222222,FA synth elong
kra,0.5,FA synth elong
lla,0.666666666667,FA synth elong
bcx,0.666666666667,FA synth elong
cbk,0.538461538462,FA synth elong
sia,0.333333333333,FA synth elong
lpf,0.5,FA synth elong
ftm,0.538461538462,FA synth elong
seu,0.416666666667,FA synth elong
cat,0.166666666667,FA synth elong
ecp,0.615384615385,FA synth elong
pfr,0.333333333333,FA synth elong
ecp,0.5,FA synth elong
bcy,0.5,FA synth elong
sfx,0.5,FA synth elong
sfx,0.615384615385,FA synth elong
sfx,0.333333333333,FA synth elong
ppm,0.0555555555556,FA synth elong
tbd,0.5,FA synth elong
vpr,0.230769230769,FA synth elong
atu,0.666666666667,FA synth elong
sec,0.277777777778,FA synth elong
vpr,0.416666666667,FA synth elong
xft,0.416666666667,FA synth elong
sec,0.5,FA synth elong
sec,0.5,FA synth elong
ecs,0.5,FA synth elong
ecs,0.333333333333,FA synth elong
nde,0.615384615385,FA synth elong
tfu,0.5,FA synth elong
ava,0.0555555555556,FA synth elong
ava,0.416666666667,FA synth elong
spe,0.333333333333,FA synth elong
sma,0.384615384615,FA synth elong
gyc,0.666666666667,FA synth elong
spe,0.277777777778,FA synth elong
hpa,0.416666666667,FA synth elong
hpa,0.333333333333,FA synth elong
tbi,0.5,FA synth elong
mmw,0.615384615385,FA synth elong
wri,0.230769230769,FA synth elong
caa,0.416666666667,FA synth elong
sau,0.111111111111,FA synth elong
rlt,0.5,FA synth elong
gau,0.5,FA synth elong
cby,0.416666666667,FA synth elong
stp,0.538461538462,FA synth elong
bbe,0.583333333333,FA synth elong
stp,0.416666666667,FA synth elong
deh,0.5,FA synth elong
pgi,0.230769230769,FA synth elong
pgi,0.5,FA synth elong
mxa,0.5,FA synth elong
bcz,0.416666666667,FA synth elong
pao,0.5,FA synth elong
pap,0.5,FA synth elong
sac,0.538461538462,FA synth elong
bts,0.5,FA synth elong
emi,0.166666666667,FA synth elong
lpn,0.277777777778,FA synth elong
ecw,0.333333333333,FA synth elong
ecw,0.5,FA synth elong
ecw,0.5,FA synth elong
ecx,0.5,FA synth elong
stt,0.615384615385,FA synth elong
mpa,0.666666666667,FA synth elong
sru,0.5,FA synth elong
hac,0.333333333333,FA synth elong
hpl,0.416666666667,FA synth elong
ecx,0.615384615385,FA synth elong
sav,0.111111111111,FA synth elong
tcu,0.5,FA synth elong
bfa,0.230769230769,FA synth elong
hpp,0.538461538462,FA synth elong
rpk,0.230769230769,FA synth elong
